AX,AY,AZ,GX,GY,GZ,Output
2.0727844,1.735611,10.035141,-0.044815063,0.17138672,-0.05168152,4
2.2332,1.8409576,9.707138,-0.16412354,0.16499329,-0.07511902,4
2.4199524,1.893631,9.733475,-0.3207245,0.113861084,-0.11453247,4
2.5707855,1.8720856,10.049515,-0.45387268,0.03289795,-0.18377686,4
2.822174,1.486618,11.201126,-0.53590393,-0.013977051,-0.250885,4
2.822174,1.0436859,12.276123,-0.5433655,0.019058228,-0.30522156,4
2.5755768,0.84976196,13.173935,-0.4837036,0.13409424,-0.3254547,4
2.3265686,0.9239807,13.566589,-0.37504578,0.28749084,-0.30522156,4
2.403183,1.1394501,13.090149,-0.28982544,0.44195557,-0.28178406,4
2.786255,1.304657,11.943329,-0.3015442,0.5367737,-0.29563904,4
3.315384,1.3740845,10.91861,-0.44003296,0.5239868,-0.38298035,4
3.5428314,1.328598,10.399063,-0.6733246,0.43237305,-0.52786255,4
3.2890472,0.9239807,10.794098,-0.9289856,0.2683258,-0.6642151,4
2.6833038,0.14585876,12.30484,-1.0962372,0.08935547,-0.73664856,4
1.9937744,-0.81181335,14.560181,-1.0653381,0.014785767,-0.70362854,4
1.201294,-1.7647095,16.992691,-0.7947693,0.063797,-0.5704651,4
1.0720062,-1.9418793,17.670258,-0.32711792,0.16818237,-0.38298035,4
1.141449,-1.7264099,17.351822,0.23854065,0.23210144,-0.1954956,4
1.3329773,-1.161377,15.436462,0.7338867,0.1703186,-0.059143066,4
1.9051971,-0.5891571,12.510742,1.0310974,0.026504517,0.022888184,4
2.367279,-0.33776855,11.399841,1.0992737,-0.1790924,0.05697632,4
3.5979004,-0.007369995,9.058304,0.9554596,-0.40705872,0.036727905,4
4.079132,0.16261292,8.720734,0.69021606,-0.5721741,-0.021865845,4
4.2706604,0.27275085,9.003235,0.41537476,-0.6233063,-0.09109497,4
4.1964417,0.41401672,9.860367,0.22789001,-0.5913391,-0.15289307,4
3.8780212,0.48583984,10.7725525,0.17036438,-0.5263672,-0.2104187,4
3.5500183,0.41401672,11.19873,0.22363281,-0.42622375,-0.25727844,4
3.1358185,0.24401855,10.932968,0.35040283,-0.29093933,-0.2892456,4
2.7335815,0.1697998,10.255417,0.48568726,-0.14605713,-0.2966919,4
2.3481293,0.24880981,9.4557495,0.6124573,-0.006515503,-0.27964783,4
1.9387207,0.5528717,8.050354,0.706192,0.10107422,-0.250885,4
1.790268,0.6797638,7.169281,0.75839233,0.19161987,-0.20614624,4
1.5101471,0.9048157,5.797409,0.75839233,0.2129364,-0.18377686,4
1.3784637,1.0987549,4.8876038,0.7264404,0.21612549,-0.15394592,4
1.3545227,1.2064972,4.2986298,0.6561279,0.17884827,-0.1209259,4
1.3712921,1.3764801,3.678543,0.5155182,0.10107422,-0.10601807,4
1.3353729,1.7427979,3.345749,0.3717041,0.014785767,-0.10281372,4
1.2970734,1.9008179,3.417572,0.21937561,-0.060836792,-0.10708618,4
1.299469,2.0420685,3.9179535,0.08834839,-0.15777588,-0.1209259,4
1.4119873,2.051651,4.5380554,-0.016052246,-0.24938965,-0.1401062,4
1.3784637,2.0300903,5.4550323,-0.08743286,-0.30052185,-0.16566467,4
1.299469,1.9510956,6.271454,-0.1257782,-0.32395935,-0.18058777,4
1.1534119,1.9606628,7.04718,-0.13856506,-0.3559265,-0.17631531,4
1.0432892,1.9846039,7.830078,-0.12257385,-0.3825531,-0.15715027,4
1.1055298,2.0300903,8.387939,-0.107666016,-0.36764526,-0.13052368,4
1.2156677,2.1737518,8.763824,-0.119384766,-0.31651306,-0.11027527,4
1.3090363,2.2719116,9.027191,-0.16838074,-0.25578308,-0.092163086,4
1.4167786,2.3652802,9.3767395,-0.23869324,-0.19932556,-0.076187134,4
1.6466217,2.4706268,9.958527,-0.30368042,-0.14500427,-0.061279297,4
1.8213959,2.4682312,10.48764,-0.3484192,-0.104522705,-0.059143066,4
1.8501282,2.3676758,11.105347,-0.39634705,-0.040603638,-0.057006836,4
1.7735138,2.221634,11.766144,-0.39422607,0.012664795,-0.03677368,4
1.6442261,2.1234741,12.575394,-0.3569336,0.06486511,-0.0090789795,4
1.5628204,2.1162872,13.243378,-0.21418762,0.17138672,0.062301636,4
1.3688965,2.1809387,13.523499,-0.04801941,0.2672577,0.12515259,4
1.407196,2.2671204,13.341537,0.117111206,0.3610077,0.19972229,4
1.4574738,2.4490814,12.654404,0.23214722,0.43023682,0.2636261,4
1.4670563,2.6741333,11.797272,0.26091003,0.47392273,0.32221985,4
1.6609802,2.9159546,10.928177,0.20445251,0.48776245,0.37335205,4
1.9770203,3.0141144,10.468491,0.079818726,0.45794678,0.41596985,4
2.367279,3.1362152,10.5546875,-0.07357788,0.41107178,0.42874146,4
2.7527466,3.2607117,11.21788,-0.1811676,0.37591553,0.4308777,4
3.2387695,3.4498596,12.053452,-0.20567322,0.3237152,0.40637207,4
3.71521,3.4761963,12.426956,-0.16732788,0.23103333,0.34352112,4
4.4286804,3.4043732,12.393433,-0.10127258,0.106399536,0.21676636,4
4.7016296,2.9949646,12.022324,-0.06718445,-0.06297302,0.040985107,4
4.320938,2.003769,11.852341,-0.10127258,-0.27282715,-0.15927124,4
3.660141,1.3716888,12.1875305,-0.12257385,-0.35165405,-0.22746277,4
2.6856995,0.6797638,13.178726,-0.08103943,-0.35697937,-0.23384094,4
1.6705627,-0.124679565,14.490753,0.08621216,-0.20678711,-0.14329529,4
1.2324219,-0.32818604,14.797211,0.3759613,0.08190918,0.0068969727,4
1.2324219,-0.112716675,14.129227,0.76478577,0.4984131,0.19544983,4
1.1988983,0.5169678,11.234634,0.91711426,0.65608215,0.28173828,4
1.3521271,1.0149536,9.532364,0.9693146,0.7050781,0.33607483,4
1.7280273,1.8050385,7.2195587,0.8713074,0.5964203,0.34458923,4
2.0727844,2.190506,6.2427216,0.640152,0.41107178,0.2881317,4
2.3217926,2.5209045,5.2898407,0.30885315,0.16818237,0.17308044,4
2.2906647,2.5520325,5.488556,-0.062927246,-0.05871582,0.038864136,4
2.1110992,2.0923462,6.891556,-0.4325714,-0.24299622,-0.099624634,4
1.9937744,1.5895691,7.959366,-0.55934143,-0.33035278,-0.15182495,4
1.7591553,1.1346588,9.144501,-0.61579895,-0.43475342,-0.20402527,4
1.2946777,0.6534271,10.305695,-0.56573486,-0.5029297,-0.24343872,4
0.9977875,0.33021545,10.832413,-0.44747925,-0.4837494,-0.2381134,4
0.52134705,0.081222534,11.112534,-0.3068695,-0.39320374,-0.18270874,4
0.1430664,-0.024124146,10.9856415,-0.14601135,-0.21850586,-0.04423523,4
0.047286987,0.026153564,10.569046,-0.049072266,-0.05445862,0.08039856,4
0.13348389,0.2679596,10.0447235,0.008453369,0.10533142,0.19651794,4
0.4399414,0.52893066,9.431808,0.04359436,0.2480774,0.2881317,4
0.7033081,0.7444153,8.938599,0.056381226,0.33543396,0.3381958,4
1.0265198,0.97665405,8.289764,0.07235718,0.43344116,0.39360046,4
1.1821442,1.328598,7.6696777,0.07342529,0.43023682,0.4053192,4
1.4239655,1.6709747,7.2267456,0.070236206,0.38124084,0.39360046,4
1.5293121,1.9223633,7.0328064,0.07235718,0.31199646,0.3658905,4
1.6250763,2.1378326,7.1644897,0.08300781,0.23956299,0.34033203,4
1.6418304,2.3030396,7.552353,0.15652466,0.118118286,0.29666138,4
1.7998505,2.3700714,7.7917786,0.23109436,0.0446167,0.26576233,4
1.8836517,2.2814941,7.801346,0.3748932,-0.043792725,0.2082367,4
1.8597107,2.2814941,7.528412,0.43455505,-0.053390503,0.16882324,4
1.6945038,2.3197937,7.2530823,0.4537201,-0.043792725,0.118759155,4
1.5125427,2.4802094,6.8029633,0.3951416,-0.039535522,0.1027832,4
1.4287415,2.554428,6.666504,0.29499817,-0.019302368,0.08253479,4
1.4239655,2.6071014,6.6569214,0.15545654,0.03715515,0.062301636,4
1.4574738,2.4897919,6.8508606,-0.010726929,0.080841064,0.036727905,4
1.5388794,2.3748627,7.3656006,-0.16305542,0.11172485,0.0005187988,4
1.4550781,2.0492554,8.409485,-0.2557373,0.12664795,-0.029312134,4
1.3641052,1.8361664,9.017609,-0.26531982,0.10853577,-0.04423523,4
1.1701813,1.5321045,9.597,-0.2046051,0.06591797,-0.037841797,4
0.9499054,1.3956299,10.56665,-0.07144165,0.0073394775,-0.008010864,4
0.94511414,1.5201263,11.055069,0.10432434,-0.029953003,0.028213501,4
1.1127167,1.5919647,10.952118,0.25558472,-0.026748657,0.05697632,4
1.3138275,1.8672943,10.427795,0.31950378,0.016921997,0.07614136,4
1.5245209,2.221634,9.496445,0.26304626,0.061660767,0.071884155,4
1.6945038,2.4897919,8.952957,0.07449341,0.10321045,0.050582886,4
1.8429413,2.6597748,8.818893,-0.19076538,0.16925049,0.019683838,4
2.0608215,2.7124481,9.149292,-0.4794464,0.20866394,-0.03463745,4
2.2834778,2.475418,10.102188,-0.71273804,0.1937561,-0.11880493,4
2.434311,2.0971375,11.957687,-0.8299103,0.18096924,-0.21360779,4
2.1757355,1.8194122,13.027893,-0.7947693,0.19161987,-0.2935028,4
1.572403,1.5823822,14.169922,-0.61686707,0.21505737,-0.32333374,4
1.3641052,1.4961853,14.270493,-0.37397766,0.24702454,-0.31480408,4
1.4239655,1.5368958,12.810028,-0.16412354,0.27790833,-0.3020172,4
1.6729584,1.5584412,11.100555,-0.12045288,0.2630005,-0.3126831,4
1.8166046,1.5751953,10.013596,-0.26531982,0.19694519,-0.35102844,4
1.9650574,1.4483032,9.326462,-0.54122925,0.11172485,-0.40748596,4
2.003357,0.9862213,9.987259,-0.8597412,0.03289795,-0.45329285,4
2.0057526,0.3541565,11.615311,-1.1047516,-0.02355957,-0.47779846,4
1.7136536,-0.32341003,13.707855,-1.144165,-0.061904907,-0.4650116,4
1.280304,-0.91955566,15.469986,-0.8639984,0.005203247,-0.36914062,4
0.9642792,-1.2020721,16.559341,-0.54229736,0.078704834,-0.2689972,4
0.8110504,-0.9794159,16.647934,0.12988281,0.15859985,-0.07299805,4
1.0456696,-0.38085938,15.3502655,0.54107666,0.17778015,0.03353882,4
1.5125427,0.14346313,12.95607,1.0343018,0.10960388,0.12834167,4
2.379242,0.34217834,10.619324,1.1642609,-0.0022583008,0.1379242,4
3.1669464,0.54808044,8.483704,1.0481415,-0.14926147,0.104904175,4
3.6649323,0.8258209,7.181259,0.7519989,-0.332489,0.03353882,4
3.9977264,1.1633911,6.90831,0.36212158,-0.44114685,-0.064468384,4
3.9665985,1.3357849,7.4901123,-0.013931274,-0.43154907,-0.15715027,4
3.79422,1.1921234,8.586655,-0.29089355,-0.3314209,-0.22532654,4
3.4757843,1.067627,9.711929,-0.41127014,-0.22276306,-0.27964783,4
2.877243,0.8353882,10.518768,-0.37825012,-0.1002655,-0.32226562,4
2.2738953,0.5385132,10.830017,-0.24401855,0.043548584,-0.33610535,4
1.5556488,0.33979797,10.60257,-0.05227661,0.21186829,-0.29457092,4
0.98342896,0.3062744,9.745438,0.14160156,0.35993958,-0.20188904,4
0.60035706,0.56484985,8.692001,0.29606628,0.46646118,-0.08258057,4
0.5812073,0.67019653,7.8827515,0.39620972,0.51652527,0.02394104,4
0.6961212,1.0173492,6.6497345,0.44734192,0.5186615,0.10916138,4
0.9211731,1.4506989,5.754303,0.45799255,0.4685974,0.15496826,4
1.0600433,1.9271545,5.0528107,0.43029785,0.3748474,0.1613617,4
1.1725616,2.3748627,4.509323,0.370636,0.23103333,0.13259888,4
1.2036896,2.5640106,4.406372,0.29393005,0.05847168,0.08253479,4
1.2946777,2.8992004,4.6960754,0.21723938,-0.092803955,0.0143585205,4
1.2922821,2.9375,4.954651,0.15119934,-0.21743774,-0.057006836,4
1.2563629,2.8369446,5.409546,0.07875061,-0.30265808,-0.12731934,4
1.1127167,2.70047,5.91951,0.011642456,-0.34420776,-0.18270874,4
0.9666748,2.573578,6.319336,-0.056533813,-0.3559265,-0.21786499,4
0.8038635,2.530487,6.7048035,-0.1342926,-0.3356781,-0.23278809,4
0.7009125,2.458664,7.181259,-0.2322998,-0.28987122,-0.23278809,4
0.73921204,2.4155579,7.46138,-0.36758423,-0.21424866,-0.22746277,4
0.60754395,2.2862701,7.854019,-0.5518799,-0.10664368,-0.21253967,4
0.51416016,2.1857147,8.797348,-0.7510834,0.03289795,-0.18910217,4
0.47106934,2.0971375,9.948944,-0.8959656,0.18203735,-0.1443634,4
0.5859833,1.8457489,11.351959,-0.951355,0.30773926,-0.0974884,4
0.61950684,1.4123993,13.097321,-0.89064026,0.38124084,-0.050628662,4
0.61950684,1.2567749,13.928116,-0.6978302,0.40786743,0.0026397705,4
0.44233704,1.2687378,14.620041,-0.4006195,0.3737793,0.06655884,4
0.15023804,1.5057678,14.790024,-0.051208496,0.28111267,0.14006042,4
0.14067078,1.7284241,14.490753,0.35572815,0.13304138,0.2316742,4
0.4590912,2.1737518,13.252945,0.5219116,0.047821045,0.26576233,4
0.73443604,2.3700714,12.424561,0.6124573,-0.038467407,0.29452515,4
1.1629944,2.6190643,11.3064575,0.546402,-0.1002655,0.29878235,4
1.541275,2.85849,10.600174,0.30778503,-0.14073181,0.29452515,4
1.7998505,2.8441315,10.564255,0.13095093,-0.14073181,0.29985046,4
2.1254578,2.6286469,10.964096,-0.08848572,-0.14073181,0.31263733,4
2.3816376,2.4706268,11.785309,-0.22911072,-0.1556549,0.32647705,4
2.3816376,2.4706268,11.785309,-0.26319885,-0.16204834,0.32221985,4
2.5659943,2.7076569,13.044647,-0.2046051,-0.14712524,0.30943298,4
2.8197784,2.944687,13.38942,-0.08103943,-0.104522705,0.26895142,4
3.0448303,3.0332642,13.190704,0.09472656,-0.052322388,0.15496826,4
3.253128,2.9279175,12.314423,0.17462158,-0.04273987,0.004776001,4
2.88443,2.3126068,11.502792,0.1714325,-0.048065186,-0.14543152,4
2.0560303,1.359726,11.184357,0.11923218,-0.029953003,-0.21679688,4
1.1079254,0.6893463,11.232239,0.079818726,-0.00012207031,-0.20507812,4
0.45669556,0.20092773,11.612915,0.101119995,0.09361267,-0.08576965,4
-0.038894653,-0.060043335,11.768539,0.20977783,0.22251892,0.06123352,4
-0.20649719,0.097976685,11.337585,0.34933472,0.32691956,0.20930481,4
-0.11550903,0.43795776,10.399063,0.45906067,0.36419678,0.31903076,4
0.17897034,0.84976196,9.331253,0.497406,0.33329773,0.37760925,4
0.38726807,1.249588,8.696777,0.46543884,0.2406311,0.3850708,4
0.9858246,1.6685791,7.935425,0.36212158,0.10321045,0.34458923,4
1.3736877,1.7906799,7.5475616,0.20233154,-0.050186157,0.26257324,4
1.5891571,1.6518097,7.4661713,0.0063171387,-0.22169495,0.1539154,4
1.5125427,1.438736,7.739105,-0.2046051,-0.3857422,0.058029175,4
1.299469,1.1250916,8.46933,-0.37825012,-0.54766846,-0.005874634,4
1.0648346,0.7372284,9.666443,-0.4783783,-0.6627197,-0.03251648,4
0.91877747,0.43556213,10.779739,-0.4794464,-0.7351532,-0.029312134,4
0.74160767,0.1362915,11.699112,-0.4048767,-0.7490082,-0.0048217773,4
0.6242981,-0.16778564,12.388641,-0.2781067,-0.68188477,0.036727905,4
0.43037415,-0.2539673,12.465256,-0.12791443,-0.5348816,0.11236572,4
0.37290955,-0.21806335,12.30484,0.035079956,-0.34420776,0.20184326,4
0.4112091,-0.057647705,11.74939,0.1756897,-0.13754272,0.29345703,4
0.48303223,0.15304565,10.90184,0.28222656,0.05633545,0.37867737,4
0.66259766,0.39485168,9.857971,0.33973694,0.22998047,0.45111084,4
0.7918854,0.5624542,9.161255,0.35466003,0.37805176,0.5043793,4
0.9666748,0.9862213,8.004852,0.3248291,0.48350525,0.5342102,4
1.1079254,1.273529,7.30336,0.28541565,0.53463745,0.5480499,4
1.141449,1.5009766,6.9801483,0.22789001,0.5655365,0.5576477,4
1.1151123,1.7667389,6.9346466,0.21617126,0.5516815,0.5576477,4
1.2036896,2.0396729,6.9801483,0.25239563,0.49736023,0.5427246,4
1.2348175,2.0947418,6.96817,0.32164,0.40467834,0.52142334,4
1.3186188,2.245575,6.824524,0.41325378,0.31306458,0.49372864,4
1.3210144,2.5017548,6.3839874,0.48887634,0.22358704,0.4596405,4
1.3210144,2.6286469,6.029648,0.5187073,0.1426239,0.42980957,4
1.3329773,2.8536987,5.6298065,0.497406,0.0446167,0.39146423,4
1.3808594,2.9542542,5.335327,0.4185791,-0.03741455,0.3531189,4
1.5029755,2.9781952,5.1509705,0.29393005,-0.10877991,0.3019867,4
1.4694519,3.0189056,5.495743,0.13948059,-0.16630554,0.2508545,4
1.3952332,2.9877777,6.05838,0.027618408,-0.20465088,0.21569824,4
1.3736877,2.6358337,7.2506866,-0.09487915,-0.27175903,0.18054199,4
1.3760834,2.3916168,8.392715,-0.11299133,-0.32502747,0.16242981,4
1.3569183,2.154602,8.950577,-0.07783508,-0.32077026,0.1581726,4
1.304245,1.9558716,10.226685,0.040405273,-0.285614,0.16775513,4
1.3856506,1.9247589,10.494827,0.13734436,-0.24938965,0.17628479,4
1.5245209,2.0851593,10.339203,0.16929626,-0.20678711,0.18267822,4
1.7807007,2.1976929,10.140488,0.14585876,-0.17269897,0.18054199,4
2.2667236,2.4179535,10.006409,0.007385254,-0.1556549,0.12834167,4
2.4247437,2.5400696,10.0112,0.007385254,-0.1556549,0.12834167,4
2.9490662,2.5831604,10.296112,-0.3622589,-0.27922058,-0.10708618,4
3.1477814,2.1617737,11.560257,-0.51779175,-0.38787842,-0.25195312,4
3.0759583,1.7643433,12.513138,-0.5753174,-0.47096252,-0.3680725,4
2.585144,1.0388947,14.1675415,-0.54016113,-0.46138,-0.44050598,4
2.0632172,0.76116943,15.065353,-0.43470764,-0.34420776,-0.45222473,4
1.7184448,0.65582275,15.3502655,-0.29621887,-0.15777588,-0.40748596,4
1.754364,0.8665161,14.720596,-0.19502258,0.066986084,-0.3488922,4
2.106308,1.2663422,13.31041,-0.2003479,0.24914551,-0.32972717,4
2.5971222,1.6661835,11.90741,-0.3345642,0.36206055,-0.38298035,4
2.968216,1.7739258,11.002396,-0.58917236,0.41426086,-0.49484253,4
2.9514618,1.4890137,10.619324,-0.90448,0.4174652,-0.6130829,4
2.695282,0.8641205,11.514755,-1.173996,0.4025421,-0.70895386,4
2.106308,0.047698975,13.233795,-1.2517548,0.401474,-0.743042,4
1.4359283,-0.67056274,15.070145,-1.0738678,0.40042114,-0.7121582,4
0.7535858,-1.1087036,16.130783,-0.68930054,0.46966553,-0.60243225,4
0.25798035,-1.319397,16.580887,-0.17584229,0.6124115,-0.4149475,4
0.3106537,-1.082367,15.903336,0.3993988,0.7413025,-0.18377686,4
0.7009125,-0.37846375,13.640808,0.9011383,0.73384094,-0.011199951,4
1.3114319,0.13389587,11.193939,1.2239075,0.6017456,0.07614136,4
1.9554749,0.6941376,8.976898,1.3325653,0.37805176,0.08786011,4
2.6306305,1.3668976,6.745514,1.2388306,0.09361267,0.050582886,4
2.9203339,1.7188568,6.0679474,0.98210144,-0.18974304,-0.014404297,4
3.2028503,2.154602,5.6609344,0.64334106,-0.39640808,-0.111343384,4
3.4446716,2.4442902,5.955429,0.2694397,-0.4848175,-0.23278809,4
3.5236816,2.3533173,6.745514,-0.060791016,-0.45498657,-0.35209656,4
3.332138,2.0157318,7.8229065,-0.283432,-0.35165405,-0.45648193,4
2.9179382,1.6637878,8.524399,-0.4038086,-0.23661804,-0.54597473,4
2.1182861,1.1394501,9.266602,-0.4325714,-0.08854675,-0.6120148,4
1.3952332,0.67019653,9.462921,-0.38996887,0.0914917,-0.63012695,4
0.8876648,0.40682983,9.434204,-0.30047607,0.27471924,-0.5768585,4
0.47106934,0.1769867,9.094223,-0.24508667,0.35354614,-0.53105164,4
-0.12748718,0.13150024,8.09584,-0.082107544,0.4962921,-0.34677124,4
-0.170578,0.2344513,7.624176,0.015899658,0.50587463,-0.21147156,4
-0.19691467,0.5121765,6.8819733,0.11816406,0.4355774,-0.054885864,4
0.07362366,0.794693,6.465393,0.16824341,0.366333,0.021820068,4
0.39205933,1.249588,6.2307587,0.24707031,0.18843079,0.10597229,4
0.52853394,1.3668976,6.1828766,0.2971344,0.01159668,0.12194824,4
1.0767975,1.8074341,5.9961243,0.31417847,-0.123687744,0.11129761,4
1.4670563,2.159378,6.2882233,0.3290863,-0.26538086,0.07614136,4
1.7375946,2.2910614,6.2882233,0.32269287,-0.3782959,0.004776001,4
1.8190002,2.506546,6.350464,0.30352783,-0.4368744,-0.0463562,4
1.6968994,2.6238556,6.5180664,0.21510315,-0.52211,-0.13478088,4
1.4048004,2.640625,6.9609833,0.14266968,-0.56684875,-0.17738342,4
1.2850952,2.5759735,7.5858765,0.081954956,-0.6009369,-0.19335938,4
1.2396088,2.4179535,8.1987915,0.048919678,-0.6233063,-0.18377686,4
1.2348175,2.300644,8.888321,0.030822754,-0.604126,-0.17845154,4
1.4239655,2.2503662,9.350403,0.02229309,-0.5455322,-0.17738342,4
1.5005798,2.2431793,9.7526245,0.0063171387,-0.48268127,-0.17738342,4
1.4311371,2.2551575,9.9729,-0.042678833,-0.3282318,-0.17738342,4
1.201294,2.2359924,10.2625885,-0.09169006,-0.21743774,-0.17098999,4
0.9163971,2.1617737,10.497223,-0.18437195,-0.013977051,-0.13052368,4
0.631485,2.0396729,11.083801,-0.23550415,0.14369202,-0.064468384,4
0.57162476,2.0684052,11.387863,-0.24615479,0.26939392,0.010101318,4
0.67697144,2.178543,11.545883,-0.23550415,0.3503418,0.071884155,4
0.94511414,2.4107819,11.627289,-0.20567322,0.37272644,0.10171509,4
1.1318665,2.5161133,11.603348,-0.16944885,0.3375702,0.104904175,4
1.359314,2.537674,11.524338,-0.14601135,0.23635864,0.08892822,4
1.5005798,2.5448456,11.416595,-0.14601135,0.10960388,0.051651,4
1.5676117,2.3197937,11.577011,-0.17158508,0.004135132,0.018615723,4
1.6801453,2.2096558,11.928955,-0.19927979,-0.027816772,0.004776001,4
1.4646606,2.372467,12.594543,-0.23123169,0.009460449,0.0143585205,4
1.40242,2.4371185,12.754959,-0.25894165,0.07551575,0.043121338,4
1.6609802,2.434723,12.4796295,-0.3068695,0.10746765,0.06869507,4
2.1134949,2.2096558,11.981628,-0.39102173,0.07337952,0.052703857,4
2.398407,1.6877289,11.921768,-0.4837036,0.0211792,0.021820068,4
2.2355957,1.0101624,12.491592,-0.6179352,-0.024627686,0.0037078857,4
1.6394348,0.5457001,13.765305,-0.58810425,-0.022491455,0.055908203,4
0.9714508,0.4331665,15.015076,-0.38357544,0.0073394775,0.15603638,4
0.7871094,0.42118835,15.879395,-0.016052246,0.07337952,0.2646942,4
0.89723206,0.6294861,15.446045,0.5229645,0.20866394,0.35630798,4
0.9092102,1.0173492,13.540253,0.7615814,0.286438,0.37974548,4
0.7799225,1.4554901,10.995224,0.91178894,0.34928894,0.38293457,4
0.6171112,1.8313751,9.522781,0.8681183,0.35247803,0.3840027,4
0.497406,2.1569977,8.103027,0.6742401,0.31199646,0.3808136,4
0.497406,2.276703,7.1237946,0.39193726,0.23956299,0.36909485,4
0.6673889,2.2312164,6.836487,0.077682495,0.1383667,0.33287048,4
0.94033813,1.9343262,7.030426,-0.23017883,0.0020141602,0.28494263,4
1.0600433,1.6446381,7.588272,-0.48690796,-0.17269897,0.22528076,4
1.1558075,1.1586151,9.142105,-0.6498871,-0.41557312,0.16775513,4
1.1558075,0.9646759,10.166824,-0.6456299,-0.57962036,0.13899231,4
1.0839844,0.39485168,11.71109,-0.48583984,-0.7617798,0.093185425,4
0.9068146,-0.088775635,12.587357,-0.33244324,-0.7767029,0.08892822,4
0.6865387,-0.2922821,13.188309,-0.013931274,-0.62223816,0.1347351,4
0.52853394,-0.30664062,13.092545,0.24067688,-0.38468933,0.2050476,4
0.42079163,-0.15101624,12.374283,0.40686035,-0.17481995,0.26895142,4
0.56204224,0.1985321,11.033524,0.5719757,0.18736267,0.35951233,4
0.7176666,0.53611755,9.529968,0.57836914,0.45581055,0.40104675,4
0.82540894,0.7084961,8.304138,0.4729004,0.76260376,0.44152832,4
0.88287354,0.8018799,7.8396606,0.4420166,0.8190613,0.44792175,4
0.9714508,1.1226959,7.0998535,0.2971344,1.0598145,0.47349548,4
0.91877747,1.4028168,6.5515747,0.24493408,1.1098785,0.47454834,4
0.8661041,1.5608368,6.216385,0.23321533,1.0662079,0.45645142,4
0.710495,1.6661835,5.9649963,0.26837158,0.9373169,0.43833923,4
0.5812073,1.8242035,5.828537,0.31098938,0.80522156,0.42555237,4
0.49261475,1.9558716,5.6202393,0.403656,0.53038025,0.40211487,4
0.61231995,2.1210785,5.371231,0.46011353,0.2960205,0.37760925,4
0.6602173,2.317398,5.148575,0.48143005,0.05633545,0.34672546,4
0.8014679,2.4490814,4.916336,0.44413757,-0.15777588,0.30410767,4
0.9211731,2.6358337,4.7631073,0.34080505,-0.3314209,0.2561798,4
1.0193329,2.827362,4.782257,0.22895813,-0.44433594,0.21995544,4
1.0887756,2.8848267,5.275467,0.0009918213,-0.62117004,0.1539154,4
1.189331,2.731598,6.319336,-0.14282227,-0.7447357,0.11236572,4
1.40242,2.5113373,7.437439,-0.22697449,-0.8555298,0.071884155,4
1.5867615,2.178543,8.68721,-0.25894165,-0.939682,0.019683838,4
1.7759094,1.9893951,9.822052,-0.23123169,-0.9546051,-0.030380249,4
1.8501282,1.7068787,11.19873,-0.15240479,-0.87789917,-0.05381775,4
1.9028015,1.6709747,11.641647,-0.04588318,-0.72450256,-0.057006836,4
2.051239,1.7930756,11.830795,0.046798706,-0.5593872,-0.064468384,4
2.209259,2.1378326,11.447723,0.07342529,-0.4059906,-0.09855652,4
2.4151611,2.336563,11.019165,0.016967773,-0.26324463,-0.14968872,4
2.6354218,2.3772583,10.502014,-0.121520996,-0.15351868,-0.22851562,4
2.88443,2.2838898,10.195557,-0.33563232,-0.061904907,-0.32865906,4
2.774292,2.0540466,10.212311,-0.58277893,-0.0011901855,-0.43411255,4
2.4319153,1.5560455,10.964096,-0.7777252,0.043548584,-0.5172119,4
1.8812561,0.7372284,12.352737,-0.8544159,0.102142334,-0.5480957,4
1.4287415,0.45950317,13.097321,-0.80648804,0.1703186,-0.5246582,4
0.8206177,0.15065002,13.858688,-0.6136627,0.26512146,-0.4234619,4
0.6889343,0.3541565,13.92572,-0.46772766,0.32585144,-0.3435669,4
0.8110504,0.58399963,13.209854,-0.3058014,0.38656616,-0.25195312,4
1.280304,1.0628357,11.775726,-0.24827576,0.40786743,-0.22106934,4
1.6609802,1.3525391,10.944946,-0.36653137,0.36845398,-0.25195312,4
2.1254578,1.7116699,10.097397,-0.51779175,0.32159424,-0.31054688,4
2.2523499,1.4291534,10.059082,-0.775589,0.25234985,-0.40855408,4
2.1087036,0.9862213,10.791718,-1.0440369,0.19908142,-0.50868225,4
1.7830963,0.3062744,12.513138,-1.0962372,0.1703186,-0.53211975,4
1.3760834,-0.107925415,13.84671,-1.0110168,0.11279297,-0.52360535,4
1.2276306,-0.38804626,14.588913,-0.68930054,0.026504517,-0.4650116,4
0.9690552,-0.68492126,14.981567,-0.4229889,-0.032073975,-0.40534973,4
1.0959473,-0.7088623,14.459625,0.044662476,-0.20358276,-0.2924347,4
1.486206,-0.67056274,13.6575775,0.27583313,-0.36231995,-0.23065186,4
1.7663269,-0.5771942,12.735809,0.497406,-0.6563263,-0.17845154,4
2.2475586,-0.43592834,11.363922,0.5389557,-0.83102417,-0.1486206,4
2.561203,-0.26834106,11.270554,0.5378876,-0.89068604,-0.103881836,4
2.8676605,0.066848755,11.141266,0.5240326,-0.86299133,-0.08258057,4
3.0879364,0.21051025,10.827621,0.48461914,-0.7032013,-0.06767273,4
3.2196045,0.39485168,10.353577,0.43774414,-0.54234314,-0.07086182,4
2.980194,0.5457001,9.649673,0.31417847,-0.21636963,-0.08576965,4
